toll_point_id,uf,regulador,jurisdicao,concessionaria,lote,codigo_praca,nome,tipo_ponto,rodovia,km,municipio,sentido,latitude,longitude,valor_base_categoria1_brl,eixos_2_brl,eixos_3_brl,eixos_4_brl,eixos_5_brl,eixos_6_brl,eixos_7_brl,eixos_8_brl,eixos_9_brl,status_operacional,classe_cobranca,calcular_pedagio,confianca_geo,confianca_valor,source_tarifa_url,source_geo_url
sp_artesp_215_l28_entrevias_sales_oliveira_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L28-ENTREVIAS,,P2 - SALES DE OLIVEIRA,praca_fisica,SP330,"350,000",SALES OLIVEIRA,SUL,-20.85118486,-47.89621489,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l28.kmz - correspondência por praça/pórtico
sp_artesp_216_l28_entrevias_sertaozinho_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L28-ENTREVIAS,,P3 - SERTÃOZINHO,praca_fisica,SP322,"327,500",SERTÃOZINHO,LESTE,-21.16766815,-47.91427758,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l28.kmz - correspondência por praça/pórtico
sp_artesp_217_l28_entrevias_sertaozinho_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L28-ENTREVIAS,,P3 - SERTÃOZINHO,praca_fisica,SP322,"327,500",SERTÃOZINHO,OESTE,-21.16766815,-47.91427758,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l28.kmz - correspondência por praça/pórtico
sp_artesp_218_l28_entrevias_pitangueiras_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L28-ENTREVIAS,,P4 - PITANGUEIRAS,praca_fisica,SP322,"361,000",PITANGUEIRAS,LESTE,-21.00902838,-48.17655980,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l28.kmz - correspondência por praça/pórtico
sp_artesp_219_l28_entrevias_pitangueiras_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L28-ENTREVIAS,,P4 - PITANGUEIRAS,praca_fisica,SP322,"361,000",PITANGUEIRAS,OESTE,-21.00902838,-48.17655980,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l28.kmz - correspondência por praça/pórtico
sp_artesp_220_l28_entrevias_pongai_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L28-ENTREVIAS,,P5 - PONGAÍ,praca_fisica,SP333,"234,276",PONGAÍ,LESTE,-21.66175535,-49.30465150,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l28.kmz - correspondência por praça/pórtico
sp_artesp_221_l28_entrevias_pongai_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L28-ENTREVIAS,,P5 - PONGAÍ,praca_fisica,SP333,"234,276",PONGAÍ,OESTE,-21.66175535,-49.30465150,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l28.kmz - correspondência por praça/pórtico
sp_artesp_222_l28_entrevias_marilia_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L28-ENTREVIAS,,P6 - MARÍLIA,praca_fisica,SP333,"315,130",MARÍLIA,LESTE,-22.09056673,-49.90966112,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l28.kmz - correspondência por praça/pórtico
sp_artesp_223_l28_entrevias_marilia_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L28-ENTREVIAS,,P6 - MARÍLIA,praca_fisica,SP333,"315,130",MARÍLIA,OESTE,-22.09056673,-49.90966112,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l28.kmz - correspondência por praça/pórtico
sp_artesp_224_l28_entrevias_echapora_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L28-ENTREVIAS,,P7 - ECHAPORÃ,praca_fisica,SP333,"354,374",MARÍLIA,LESTE,-22.33134056,-50.11983854,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l28.kmz - correspondência por praça/pórtico
sp_artesp_225_l28_entrevias_echapora_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L28-ENTREVIAS,,P7 - ECHAPORÃ,praca_fisica,SP333,"354,374",MARÍLIA,OESTE,-22.33134056,-50.11983854,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l28.kmz - correspondência por praça/pórtico
sp_artesp_226_l28_entrevias_florinea_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L28-ENTREVIAS,,P8 - FLORÍNEA,praca_fisica,SP333,"449,760",FLORÍNIA,LESTE,-22.90216147,-50.77993361,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l28.kmz - correspondência por praça/pórtico
sp_artesp_227_l28_entrevias_florinea_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L28-ENTREVIAS,,P8 - FLORÍNEA,praca_fisica,SP333,"449,760",FLORÍNIA,OESTE,-22.90216147,-50.77993361,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l28.kmz - correspondência por praça/pórtico
sp_artesp_228_l29_viapaulista_batatais_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,BATATAIS,praca_fisica,SP334,"344,000",BATATAIS,NORTE,-20.94303200,-47.63354600,11.71,23.42,35.12,46.83,58.54,70.25,81.96,93.67,105.37,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_229_l29_viapaulista_batatais_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,BATATAIS,praca_fisica,SP334,"344,000",BATATAIS,SUL,-20.94303200,-47.63354600,11.71,23.42,35.12,46.83,58.54,70.25,81.96,93.67,105.37,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_230_l29_viapaulista_boa_esperanca_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,BOA ESPERANÇA DO SUL,praca_fisica,SP255,"117,220",BOA ESPERANÇA DO SUL,NORTE,-22.02743400,-48.40323700,11.99,23.98,35.97,47.96,59.95,71.94,83.93,95.92,107.91,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_231_l29_viapaulista_boa_esperanca_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,BOA ESPERANÇA DO SUL,praca_fisica,SP255,"117,220",BOA ESPERANÇA DO SUL,SUL,-22.02743400,-48.40323700,11.99,23.98,35.97,47.96,59.95,71.94,83.93,95.92,107.91,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_232_l29_viapaulista_botucatu_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,BOTUCATU,praca_fisica,SP255,"229,117",BOTUCATU,NORTE,-22.89762200,-48.76444200,7.65,15.30,22.94,30.59,38.24,45.89,53.54,61.19,68.83,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_233_l29_viapaulista_botucatu_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,BOTUCATU,praca_fisica,SP255,"229,040",BOTUCATU,SUL,-22.89762200,-48.76444200,7.65,15.30,22.94,30.59,38.24,45.89,53.54,61.19,68.83,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_234_l29_viapaulista_coronel_macedo_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,CORONEL MACEDO,praca_fisica,SP255,"331,500",CORONEL MACEDO,NORTE,-23.62204997,-49.27662971,8.30,16.61,24.91,33.21,41.52,49.82,58.12,66.43,74.73,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_235_l29_viapaulista_coronel_macedo_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,CORONEL MACEDO,praca_fisica,SP255,"331,500",CORONEL MACEDO,SUL,-23.62204997,-49.27662971,8.30,16.61,24.91,33.21,41.52,49.82,58.12,66.43,74.73,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_236_l29_viapaulista_guatapara_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,GUATAPARÁ,praca_fisica,SP255,"45,500",GUATAPARÁ,NORTE,-21.57161900,-47.94869400,18.32,36.64,54.96,73.29,91.61,109.93,128.25,146.57,164.89,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_237_l29_viapaulista_guatapara_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,GUATAPARÁ,praca_fisica,SP255,"45,500",GUATAPARÁ,SUL,-21.57161900,-47.94869400,18.32,36.64,54.96,73.29,91.61,109.93,128.25,146.57,164.89,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_238_l29_viapaulista_itai_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,ITAÍ,praca_fisica,SP255,"306,000",ITAÍ,NORTE,-23.46733300,-49.13478200,8.30,16.61,24.91,33.21,41.52,49.82,58.12,66.43,74.73,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_239_l29_viapaulista_itai_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,ITAÍ,praca_fisica,SP255,"306,000",ITAÍ,SUL,-23.46733300,-49.13478200,8.30,16.61,24.91,33.21,41.52,49.82,58.12,66.43,74.73,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_240_l29_viapaulista_jau_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,JAÚ,praca_fisica,SP255,"165,600",JAÚ,NORTE,-22.40839500,-48.56423600,7.01,14.02,21.03,28.05,35.06,42.07,49.08,56.09,63.10,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_241_l29_viapaulista_jau_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,JAÚ,praca_fisica,SP255,"165,600",JAÚ,SUL,-22.40839500,-48.56423600,7.01,14.02,21.03,28.05,35.06,42.07,49.08,56.09,63.10,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_242_l29_viapaulista_restinga_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,RESTINGA,praca_fisica,SP334,"374,500",RESTINGA,NORTE,-20.71407600,-47.50617000,11.71,23.42,35.12,46.83,58.54,70.25,81.96,93.67,105.37,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_243_l29_viapaulista_restinga_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,RESTINGA,praca_fisica,SP334,"374,500",RESTINGA,SUL,-20.71407600,-47.50617000,11.71,23.42,35.12,46.83,58.54,70.25,81.96,93.67,105.37,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_244_l29_viapaulista_santa_rita_passa_quatro_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,SANTA RITA DO PASSA QUATRO,praca_fisica,SP330,"253,000",SANTA RITA DO PASSA QUATRO,NORTE,-21.65845400,-47.60882000,10.55,21.10,31.65,42.20,52.75,63.30,73.85,84.39,94.94,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_245_l29_viapaulista_santa_rita_passa_quatro_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,SANTA RITA DO PASSA QUATRO,praca_fisica,SP330,"253,000",SANTA RITA DO PASSA QUATRO,SUL,-21.65845400,-47.60882000,10.55,21.10,31.65,42.20,52.75,63.30,73.85,84.39,94.94,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_246_l29_viapaulista_sao_carlos_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,SÃO CARLOS,praca_fisica,SP318,"254,260",SÃO CARLOS,NORTE,-21.82160800,-47.90762800,8.59,17.18,25.77,34.35,42.94,51.53,60.12,68.71,77.30,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_247_l29_viapaulista_sao_carlos_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,SÃO CARLOS,praca_fisica,SP318,"254,260",SÃO CARLOS,SUL,-21.82160800,-47.90762800,8.59,17.18,25.77,34.35,42.94,51.53,60.12,68.71,77.30,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_248_l29_viapaulista_sao_simao_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,SÃO SIMÃO,praca_fisica,SP330,"281,000",SÃO SIMÃO,NORTE,-21.41435474,-47.66415120,10.55,21.10,31.65,42.20,52.75,63.30,73.85,84.39,94.94,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_249_l29_viapaulista_sao_simao_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L29-VIAPAULISTA,,SÃO SIMÃO,praca_fisica,SP330,"281,000",SÃO SIMÃO,SUL,-21.41435474,-47.66415120,10.55,21.10,31.65,42.20,52.75,63.30,73.85,84.39,94.94,ativo,cobranca_confirmada,true,alta,media,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l29.kmz - correspondência por praça/pórtico
sp_artesp_250_l30_eixo_rio_claro_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P01 - RIO CLARO,praca_fisica,SP310,"181,650",RIO CLARO,NORTE,-22.37235680,-47.62190085,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_251_l30_eixo_rio_claro_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P01 - RIO CLARO,praca_fisica,SP310,"181,350",RIO CLARO,SUL,-22.37235680,-47.62190085,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_252_l30_eixo_itirapina_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P02 - ITIRAPINA,praca_fisica,SP310,"217,000",SÃO CARLOS,NORTE,-22.12902509,-47.80820511,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_253_l30_eixo_itirapina_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P02 - ITIRAPINA,praca_fisica,SP310,"217,000",SÃO CARLOS,SUL,-22.12902509,-47.80820511,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_254_l30_eixo_brotas_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P03 - BROTAS,praca_fisica,SP225,"106,900",ITIRAPINA,LESTE,-22.26384870,-47.90245183,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_255_l30_eixo_brotas_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P03 - BROTAS,praca_fisica,SP225,"106,900",ITIRAPINA,OESTE,-22.26384870,-47.90245183,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_256_l30_eixo_dois_corregos_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P04 - DOIS CÓRREGOS,praca_fisica,SP225,"144,000",BROTAS,LESTE,-22.25588286,-48.24387510,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_257_l30_eixo_dois_corregos_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P04 - DOIS CÓRREGOS,praca_fisica,SP225,"144,000",BROTAS,OESTE,-22.25588286,-48.24387510,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_258_l30_eixo_jau_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P05 - JAÚ,praca_fisica,SP225,"199,000",JAÚ,LESTE,-22.31842088,-48.72551132,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_259_l30_eixo_jau_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P05 - JAÚ,praca_fisica,SP225,"199,000",JAÚ,OESTE,-22.31842088,-48.72551132,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_260_l30_eixo_piracicaba_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P06 - PIRACICABA,praca_fisica,SP308,"182,250",PIRACICABA,NORTE,-22.60653005,-47.71491883,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_261_l30_eixo_piracicaba_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P06 - PIRACICABA,praca_fisica,SP308,"182,250",PIRACICABA,SUL,-22.60653005,-47.71491883,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_262_l30_eixo_sao_pedro_i_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P07 - SÃO PEDRO I,praca_fisica,SP304,183,São Pedro,LESTE,-22.64813884,-47.80732493,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_263_l30_eixo_sao_pedro_i_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P07 - SÃO PEDRO I,praca_fisica,SP304,183,São Pedro,OESTE,-22.64813884,-47.80732493,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_264_l30_eixo_sao_pedro_ii_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P08 - SÃO PEDRO II,praca_fisica,SP304,215,São Pedro,LESTE,-22.56491676,-48.06193309,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_265_l30_eixo_sao_pedro_ii_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P08 - SÃO PEDRO II,praca_fisica,SP304,215,São Pedro,OESTE,-22.56491676,-48.06193309,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_266_l30_eixo_torrinha_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P09 - TORRINHA,praca_fisica,SP304,"255,800",TORRINHA,LESTE,-22.40530659,-48.26165226,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_267_l30_eixo_torrinha_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P09 - TORRINHA,praca_fisica,SP304,"255,800",TORRINHA,OESTE,-22.40530659,-48.26165226,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_268_l30_eixo_piratininga_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P10 - PIRATININGA,praca_fisica,SP294,"370,000",AVAÍ,LESTE,-22.34572145,-49.28620715,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_269_l30_eixo_piratininga_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P10 - PIRATININGA,praca_fisica,SP294,"370,000",AVAÍ,OESTE,-22.34572145,-49.28620715,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_270_l30_eixo_garca_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P11 - GARÇA,praca_fisica,SP294,"425,700",GARÇA,LESTE,-22.21384784,-49.74252121,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_271_l30_eixo_garca_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P11 - GARÇA,praca_fisica,SP294,"425,700",GARÇA,OESTE,-22.21384784,-49.74252121,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_272_l30_eixo_oriente_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P12 - ORIENTE,praca_fisica,SP294,"474,800",ORIENTE,LESTE,-22.14113512,-50.11238572,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_273_l30_eixo_oriente_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P12 - ORIENTE,praca_fisica,SP294,"474,800",ORIENTE,OESTE,-22.14113512,-50.11238572,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
sp_artesp_274_l30_eixo_parapua_,SP,ARTESP,estadual,ARTESP/SP concessionárias,L30-EIXO,,P13 - PARAPUÃ,praca_fisica,SP294,"551,700",PARAPUÃ,LESTE,-21.84194752,-50.72125646,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,ativo,cobranca_confirmada,true,alta,baixa,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l30.kmz - correspondência por praça/pórtico
